"studentid","msoffsetfromstart","affect"
"usc0101",335273,"CONCENTRATING"
"usc0101",366138,"CONCENTRATING"
"usc0101",402281,"CONCENTRATING"
"usc0101",440447,"CONCENTRATING"
"usc0101",480940,"CONCENTRATING"
"usc0101",509152,"CONCENTRATING"
"usc0101",549503,"CONCENTRATING"
"usc0101",588002,"CONCENTRATING"
"usc0101",625140,"CONCENTRATING"
"usc0101",653192,"CONCENTRATING"
"usc0101",688836,NA
"usc0101",725987,"CONCENTRATING"
"usc0101",762565,"CONCENTRATING"
"usc0101",790270,"CONCENTRATING"
"usc0101",823994,"BORED"
"usc0101",850662,"CONCENTRATING"
"usc0101",879139,"CONCENTRATING"
"usc0101",908954,"FRUSTRATED"
"usc0101",947220,"CONCENTRATING"
"usc0101",977643,"CONCENTRATING"
"usc0101",1024251,"CONFUSED"
"usc0101",1054827,"CONCENTRATING"
"usc0101",1078529,"CONCENTRATING"
"usc0101",1109460,"FRUSTRATED"
"usc0101",1137753,"CONCENTRATING"
"usc0101",1176350,"FRUSTRATED"
"usc0101",1200098,"CONCENTRATING"
"usc0101",1234806,"BORED"
"usc0101",1259956,"CONCENTRATING"
"usc0101",1283061,"FRUSTRATED"
"usc0101",1312244,"CONCENTRATING"
"usc0101",1344251,"CONCENTRATING"
"usc0101",1378851,"CONCENTRATING"
"usc0101",1417155,NA
"usc0101",1442317,"CONCENTRATING"
"usc0101",1468680,"CONCENTRATING"
"usc0101",1494889,"CONCENTRATING"
"usc0101",1529946,NA
"usc0101",1573059,"CONCENTRATING"
"usc0101",1601128,"BORED"
"usc0101",1625172,NA
"usc0101",1648070,"CONFUSED"
"usc0101",1696129,NA
"usc0101",1726205,NA
"usc0101",1749701,"CONCENTRATING"
"usc0101",1770957,"CONCENTRATING"
"usc0101",1793782,"CONCENTRATING"
"usc0101",1818041,NA
"usc0101",1845309,"CONCENTRATING"
"usc0101",1870088,"CONCENTRATING"
"usc0101",1894015,"CONCENTRATING"
"usc0101",1915983,"CONCENTRATING"
"usc0101",1935109,"CONCENTRATING"
"usc0101",1957253,"CONCENTRATING"
"usc0101",1982147,"CONCENTRATING"
"usc0101",2018325,"CONCENTRATING"
"usc0101",2054743,"CONCENTRATING"
"usc0101",2082128,NA
"usc0101",2111966,"CONCENTRATING"
"usc0101",2134501,"CONCENTRATING"
"usc0101",2167065,"CONCENTRATING"
"usc0101",2196137,NA
"usc0101",2217791,"CONCENTRATING"
"usc0101",2238177,"CONCENTRATING"
"usc0101",2263320,"CONCENTRATING"
"usc0101",2289862,"CONCENTRATING"
"usc0101",2315218,"CONCENTRATING"
"usc0101",2331006,"CONCENTRATING"
"usc0101",2361476,"CONCENTRATING"
"usc0101",2393954,"CONCENTRATING"
"usc0101",2413297,"CONCENTRATING"
"usc0101",2437017,"CONCENTRATING"
"usc0101",2461025,"FRUSTRATED"
"usc0101",2485409,NA
"usc0101",2508928,"FRUSTRATED"
"usc0101",2538395,"CONCENTRATING"
"usc0101",2558217,"CONCENTRATING"
"usc0101",2582711,"CONCENTRATING"
"usc0101",2602917,"FRUSTRATED"
"usc0101",2625837,"CONCENTRATING"
"usc0101",2651191,"CONCENTRATING"
"usc0101",2671275,"CONCENTRATING"
"usc0101",2712418,"CONCENTRATING"
"usc0101",2757283,"FRUSTRATED"
"usc0101",2797791,"BORED"
"usc0101",2829006,"CONCENTRATING"
"usc0101",2852818,"CONCENTRATING"
"usc0101",2881007,"CONCENTRATING"
"usc0101",2914915,"BORED"
"usc0101",2942512,"CONCENTRATING"
"usc0101",2965226,"CONCENTRATING"
"usc0101",2985297,"CONCENTRATING"
"usc0104",75226,"CONCENTRATING"
"usc0104",113043,"CONCENTRATING"
"usc0104",149046,"CONCENTRATING"
"usc0104",187449,"CONCENTRATING"
"usc0104",218080,"CONCENTRATING"
"usc0104",247831,"CONCENTRATING"
"usc0104",287553,"CONCENTRATING"
"usc0104",324816,"CONCENTRATING"
"usc0104",356285,NA
"usc0104",391018,"CONCENTRATING"
"usc0104",428185,"CONCENTRATING"
"usc0104",470065,"CONCENTRATING"
"usc0104",499574,NA
"usc0104",534391,"CONCENTRATING"
"usc0104",575288,"CONCENTRATING"
"usc0104",606644,"CONCENTRATING"
"usc0104",645764,NA
"usc0104",670256,"CONCENTRATING"
"usc0104",713340,"CONFUSED"
"usc0104",751148,NA
"usc0104",780078,NA
"usc0104",811143,"CONCENTRATING"
"usc0104",840625,"CONCENTRATING"
"usc0104",871476,"CONCENTRATING"
"usc0104",893153,"CONCENTRATING"
"usc0104",932753,NA
"usc0104",966555,"CONFUSED"
"usc0104",1006507,NA
"usc0104",1046305,"CONCENTRATING"
"usc0104",1067782,"CONCENTRATING"
"usc0104",1096308,"CONCENTRATING"
"usc0104",1126073,"CONCENTRATING"
"usc0104",1163659,"CONCENTRATING"
"usc0104",1191862,"CONCENTRATING"
"usc0104",1218933,"CONCENTRATING"
"usc0104",1251330,"CONCENTRATING"
"usc0104",1271248,"CONCENTRATING"
"usc0104",1302973,"CONCENTRATING"
"usc0104",1333757,NA
"usc0104",1369853,"FRUSTRATED"
"usc0104",1401487,"CONCENTRATING"
"usc0104",1430024,"CONCENTRATING"
"usc0104",1459709,"FRUSTRATED"
"usc0104",1485492,NA
"usc0104",1517628,"FRUSTRATED"
"usc0104",1556609,NA
"usc0104",1589055,"CONCENTRATING"
"usc0104",1615859,NA
"usc0104",1638921,"CONCENTRATING"
"usc0104",1680542,NA
"usc0104",1713849,NA
"usc0104",1742689,NA
"usc0104",1762991,"CONCENTRATING"
"usc0104",1782692,NA
"usc0104",1807537,NA
"usc0104",1836194,"CONCENTRATING"
"usc0104",1861768,"CONCENTRATING"
"usc0104",1885574,"FRUSTRATED"
"usc0104",1904672,"CONCENTRATING"
"usc0104",1928167,NA
"usc0104",1946498,NA
"usc0104",1974464,NA
"usc0104",1998825,NA
"usc0104",2043496,NA
"usc0104",2070910,NA
"usc0104",2101312,NA
"usc0104",2125762,NA
"usc0104",2155541,"CONCENTRATING"
"usc0104",2185115,"CONCENTRATING"
"usc0104",2211053,"FRUSTRATED"
"usc0104",2229578,NA
"usc0104",2254600,"CONCENTRATING"
"usc0104",2276353,"CONCENTRATING"
"usc0104",2308776,"CONCENTRATING"
"usc0104",2324693,"CONCENTRATING"
"usc0104",2352773,NA
"usc0104",2384602,NA
"usc0104",2405984,"CONCENTRATING"
"usc0104",2429165,NA
"usc0104",2451133,NA
"usc0104",2476432,NA
"usc0104",2496701,"CONCENTRATING"
"usc0104",2527466,NA
"usc0104",2552282,"CONCENTRATING"
"usc0104",2574655,"CONCENTRATING"
"usc0104",2595131,"CONCENTRATING"
"usc0104",2617726,"CONCENTRATING"
"usc0104",2641242,"CONCENTRATING"
"usc0104",2664537,"CONCENTRATING"
"usc0104",2701816,"CONCENTRATING"
"usc0104",2743090,"CONCENTRATING"
"usc0104",2775679,"CONCENTRATING"
"usc0104",2820672,"CONCENTRATING"
"usc0104",2842140,"CONCENTRATING"
"usc0104",2873414,"CONCENTRATING"
"usc0104",2899887,"CONFUSED"
"usc0104",2934583,NA
"usc0104",2955410,"CONCENTRATING"
"usc0104",2977435,"CONCENTRATING"
"usc0104",2998580,"CONCENTRATING"
"usc0201",8361,"CONCENTRATING"
"usc0201",29543,"CONCENTRATING"
"usc0201",55631,"CONCENTRATING"
"usc0201",75397,"CONCENTRATING"
"usc0201",97308,"CONCENTRATING"
"usc0201",121047,"CONCENTRATING"
"usc0201",140590,"CONCENTRATING"
"usc0201",161009,"CONCENTRATING"
"usc0201",187925,"CONCENTRATING"
"usc0201",213513,"CONCENTRATING"
"usc0201",234510,"CONCENTRATING"
"usc0201",260567,"CONCENTRATING"
"usc0201",285005,"CONCENTRATING"
"usc0201",312390,"CONCENTRATING"
"usc0201",329276,"CONCENTRATING"
"usc0201",347084,"CONCENTRATING"
"usc0201",366764,"CONCENTRATING"
"usc0201",385276,"CONCENTRATING"
"usc0201",405164,"CONCENTRATING"
"usc0201",423411,"CONCENTRATING"
"usc0201",441059,"CONCENTRATING"
"usc0201",461632,"CONCENTRATING"
"usc0201",486787,"CONCENTRATING"
"usc0201",511951,"CONCENTRATING"
"usc0201",535471,"CONCENTRATING"
"usc0201",571518,"CONCENTRATING"
"usc0201",593466,"CONCENTRATING"
"usc0201",628485,"CONCENTRATING"
"usc0201",648320,"CONCENTRATING"
"usc0201",673603,"CONCENTRATING"
"usc0201",696689,"CONCENTRATING"
"usc0201",727663,NA
"usc0201",751977,"CONCENTRATING"
"usc0201",767159,"CONCENTRATING"
"usc0201",798254,"CONCENTRATING"
"usc0201",813978,"CONCENTRATING"
"usc0201",836544,"CONCENTRATING"
"usc0201",860891,"CONCENTRATING"
"usc0201",887758,"CONCENTRATING"
"usc0201",907391,"CONCENTRATING"
"usc0201",926918,"CONCENTRATING"
"usc0201",948160,"CONCENTRATING"
"usc0201",968675,"CONCENTRATING"
"usc0201",1001102,"CONCENTRATING"
"usc0201",1024867,"CONCENTRATING"
"usc0201",1065902,"CONCENTRATING"
"usc0201",1085730,"CONCENTRATING"
"usc0201",1108932,"CONCENTRATING"
"usc0201",1130968,"CONCENTRATING"
"usc0201",1156559,NA
"usc0201",1181382,"CONCENTRATING"
"usc0201",1206753,"CONFUSED"
"usc0201",1235330,"FRUSTRATED"
"usc0201",1258579,"CONCENTRATING"
"usc0201",1285442,"CONCENTRATING"
"usc0201",1309470,"CONCENTRATING"
"usc0201",1327285,"CONCENTRATING"
"usc0201",1351916,"FRUSTRATED"
"usc0201",1372813,"CONCENTRATING"
"usc0201",1401863,"CONCENTRATING"
"usc0201",1430575,"CONCENTRATING"
"usc0201",1461225,"CONFUSED"
"usc0201",1485888,"CONCENTRATING"
"usc0201",1502490,"CONCENTRATING"
"usc0201",1520766,"CONCENTRATING"
"usc0201",1539312,"CONCENTRATING"
"usc0201",1566986,"CONCENTRATING"
"usc0201",1600496,"CONCENTRATING"
"usc0201",1630025,"CONFUSED"
"usc0201",1653971,"CONFUSED"
"usc0201",1676263,"CONFUSED"
"usc0201",1698201,"CONFUSED"
"usc0201",1729770,"CONFUSED"
"usc0201",1759247,"CONCENTRATING"
"usc0201",1780314,"CONCENTRATING"
"usc0201",1805093,"CONCENTRATING"
"usc0201",1823906,"CONCENTRATING"
"usc0201",1857996,"CONCENTRATING"
"usc0201",1878863,"CONCENTRATING"
"usc0201",1902857,"CONCENTRATING"
"usc0201",1927985,"CONCENTRATING"
"usc0201",1962783,"FRUSTRATED"
"usc0201",2005184,"FRUSTRATED"
"usc0201",2033400,"CONCENTRATING"
"usc0201",2059716,"CONCENTRATING"
"usc0201",2077933,"CONCENTRATING"
"usc0201",2095890,"CONFUSED"
"usc0201",2119394,"CONCENTRATING"
"usc0201",2137591,"CONCENTRATING"
"usc0201",2156314,"CONCENTRATING"
"usc0201",2190292,"CONCENTRATING"
"usc0201",2218181,"CONFUSED"
"usc0201",2241895,"CONCENTRATING"
"usc0201",2264289,"CONCENTRATING"
"usc0201",2288719,"CONCENTRATING"
"usc0201",2314456,"CONCENTRATING"
"usc0201",2339896,"CONCENTRATING"
"usc0201",2367139,"CONCENTRATING"
"usc0201",2394887,"CONCENTRATING"
"usc0201",2416879,"CONCENTRATING"
"usc0202",14691,"CONCENTRATING"
"usc0202",32590,"CONCENTRATING"
"usc0202",59692,"CONCENTRATING"
"usc0202",79146,"CONCENTRATING"
"usc0202",103634,"CONCENTRATING"
"usc0202",124309,"CONCENTRATING"
"usc0202",144497,"CONCENTRATING"
"usc0202",169928,"CONCENTRATING"
"usc0202",193977,"CONCENTRATING"
"usc0202",217311,"CONCENTRATING"
"usc0202",240077,NA
"usc0202",264873,"CONCENTRATING"
"usc0202",289586,NA
"usc0202",315719,"CONCENTRATING"
"usc0202",332366,"CONCENTRATING"
"usc0202",350089,"CONCENTRATING"
"usc0202",370131,"CONCENTRATING"
"usc0202",391576,NA
"usc0202",408458,"CONCENTRATING"
"usc0202",426898,"CONCENTRATING"
"usc0202",444768,"CONCENTRATING"
"usc0202",465923,"CONCENTRATING"
"usc0202",492985,"CONCENTRATING"
"usc0202",515938,"CONCENTRATING"
"usc0202",541170,"CONCENTRATING"
"usc0202",576168,NA
"usc0202",613532,"CONCENTRATING"
"usc0202",634248,"CONCENTRATING"
"usc0202",658065,NA
"usc0202",676990,"CONCENTRATING"
"usc0202",704298,"CONCENTRATING"
"usc0202",731097,"CONCENTRATING"
"usc0202",754932,"CONCENTRATING"
"usc0202",776636,NA
"usc0202",801306,"CONCENTRATING"
"usc0202",817351,"CONCENTRATING"
"usc0202",846133,NA
"usc0202",864209,NA
"usc0202",891022,"CONCENTRATING"
"usc0202",912235,"CONCENTRATING"
"usc0202",930505,"CONCENTRATING"
"usc0202",951960,"CONCENTRATING"
"usc0202",971959,"CONCENTRATING"
"usc0202",1004728,"CONCENTRATING"
"usc0202",1032468,NA
"usc0202",1069535,"CONCENTRATING"
"usc0202",1091203,"CONFUSED"
"usc0202",1112879,"FRUSTRATED"
"usc0202",1134178,"CONCENTRATING"
"usc0202",1161606,NA
"usc0202",1185358,"CONCENTRATING"
"usc0202",1211395,"CONCENTRATING"
"usc0202",1240010,"CONCENTRATING"
"usc0202",1263788,NA
"usc0202",1291908,NA
"usc0202",1313098,"CONCENTRATING"
"usc0202",1330830,"CONCENTRATING"
"usc0202",1355997,"CONCENTRATING"
"usc0202",1376414,"CONCENTRATING"
"usc0202",1404975,"CONCENTRATING"
"usc0202",1437061,"CONCENTRATING"
"usc0202",1467079,NA
"usc0202",1488945,"CONCENTRATING"
"usc0202",1507137,"CONCENTRATING"
"usc0202",1524423,"CONCENTRATING"
"usc0202",1542358,"CONCENTRATING"
"usc0202",1570754,"CONCENTRATING"
"usc0202",1608519,NA
"usc0202",1635779,NA
"usc0202",1660604,NA
"usc0202",1682766,NA
"usc0202",1705734,NA
"usc0202",1735919,"CONCENTRATING"
"usc0202",1762379,"CONCENTRATING"
"usc0202",1783992,"CONCENTRATING"
"usc0202",1808484,"CONCENTRATING"
"usc0202",1827685,"CONCENTRATING"
"usc0202",1862089,"CONCENTRATING"
"usc0202",1882244,"CONCENTRATING"
"usc0202",1908869,NA
"usc0202",1932836,"CONCENTRATING"
"usc0202",1979379,"CONFUSED"
"usc0202",2011388,"CONFUSED"
"usc0202",2038680,"CONFUSED"
"usc0202",2063561,"CONFUSED"
"usc0202",2081591,"CONCENTRATING"
"usc0202",2102256,"CONCENTRATING"
"usc0202",2124180,"CONCENTRATING"
"usc0202",2142053,"CONCENTRATING"
"usc0202",2169247,"FRUSTRATED"
"usc0202",2196636,"BORED"
"usc0202",2224965,"BORED"
"usc0202",2246246,"CONCENTRATING"
"usc0202",2268714,"CONCENTRATING"
"usc0202",2296910,"BORED"
"usc0202",2319602,"FRUSTRATED"
"usc0202",2345830,"BORED"
"usc0202",2376935,NA
"usc0202",2400806,NA
"usc0202",2419852,"CONCENTRATING"
"usc0204",22533,"CONCENTRATING"
"usc0204",45244,"CONCENTRATING"
"usc0204",67733,"CONCENTRATING"
"usc0204",88494,"CONCENTRATING"
"usc0204",113619,"CONCENTRATING"
"usc0204",134157,"CONCENTRATING"
"usc0204",152891,"CONCENTRATING"
"usc0204",176510,"CONCENTRATING"
"usc0204",205566,"CONCENTRATING"
"usc0204",224741,"CONCENTRATING"
"usc0204",250244,NA
"usc0204",274379,NA
"usc0204",297708,NA
"usc0204",322534,"CONCENTRATING"
"usc0204",339403,"CONCENTRATING"
"usc0204",358427,NA
"usc0204",378062,NA
"usc0204",398724,"CONCENTRATING"
"usc0204",416197,"CONCENTRATING"
"usc0204",433439,"CONCENTRATING"
"usc0204",453781,NA
"usc0204",476586,"CONCENTRATING"
"usc0204",502580,NA
"usc0204",527416,"CONCENTRATING"
"usc0204",550614,"CONCENTRATING"
"usc0204",585834,"CONCENTRATING"
"usc0204",621723,"CONCENTRATING"
"usc0204",641030,"CONCENTRATING"
"usc0204",665890,NA
"usc0204",688966,NA
"usc0204",716835,"CONCENTRATING"
"usc0204",742646,"CONCENTRATING"
"usc0204",760851,"CONCENTRATING"
"usc0204",788577,NA
"usc0204",807160,"CONCENTRATING"
"usc0204",829909,"CONCENTRATING"
"usc0204",854513,NA
"usc0204",880484,NA
"usc0204",900013,NA
"usc0204",920805,NA
"usc0204",941773,"CONCENTRATING"
"usc0204",962192,"CONCENTRATING"
"usc0204",991644,NA
"usc0204",1016119,NA
"usc0204",1042489,"CONCENTRATING"
"usc0204",1078177,"CONCENTRATING"
"usc0204",1101583,"CONCENTRATING"
"usc0204",1123471,"CONCENTRATING"
"usc0204",1144643,"CONCENTRATING"
"usc0204",1173752,NA
"usc0204",1198485,"CONCENTRATING"
"usc0204",1222554,"CONCENTRATING"
"usc0204",1249381,"CONCENTRATING"
"usc0204",1275470,"CONCENTRATING"
"usc0204",1300608,"CONCENTRATING"
"usc0204",1320168,"CONCENTRATING"
"usc0204",1340600,"CONCENTRATING"
"usc0204",1365353,"CONCENTRATING"
"usc0204",1387477,NA
"usc0204",1410744,"CONCENTRATING"
"usc0204",1450848,NA
"usc0204",1476919,"CONCENTRATING"
"usc0204",1495471,"CONCENTRATING"
"usc0204",1513230,"CONCENTRATING"
"usc0204",1530970,"CONCENTRATING"
"usc0204",1557138,"CONCENTRATING"
"usc0204",1578846,"CONCENTRATING"
"usc0204",1620474,"CONCENTRATING"
"usc0204",1645049,"CONCENTRATING"
"usc0204",1667933,"CONCENTRATING"
"usc0204",1690029,"CONCENTRATING"
"usc0204",1721477,NA
"usc0204",1746697,NA
"usc0204",1771753,"CONCENTRATING"
"usc0204",1797884,NA
"usc0204",1816035,NA
"usc0204",1845555,"CONCENTRATING"
"usc0204",1870723,"CONCENTRATING"
"usc0204",1891081,NA
"usc0204",1920989,NA
"usc0204",1946348,"CONFUSED"
"usc0204",1992896,"FRUSTRATED"
"usc0204",2023948,NA
"usc0204",2048627,NA
"usc0204",2070831,"CONCENTRATING"
"usc0204",2088324,"CONCENTRATING"
"usc0204",2111874,"CONCENTRATING"
"usc0204",2130357,"CONCENTRATING"
"usc0204",2149627,"CONCENTRATING"
"usc0204",2179057,"CONCENTRATING"
"usc0204",2208260,"CONCENTRATING"
"usc0204",2233444,NA
"usc0204",2255772,NA
"usc0204",2277229,"CONCENTRATING"
"usc0204",2307199,NA
"usc0204",2331798,"CONCENTRATING"
"usc0204",2354493,"CONCENTRATING"
"usc0204",2388645,"CONCENTRATING"
"usc0204",2410249,"CONFUSED"
"usc0204",2429509,"CONCENTRATING"
"usc0411",7911,"CONCENTRATING"
"usc0411",40690,"CONCENTRATING"
"usc0411",67208,NA
"usc0411",98806,"CONCENTRATING"
"usc0411",134383,"CONCENTRATING"
"usc0411",158083,"CONCENTRATING"
"usc0411",186033,"CONCENTRATING"
"usc0411",215728,"CONCENTRATING"
"usc0411",238710,"CONCENTRATING"
"usc0411",261918,"CONCENTRATING"
"usc0411",287989,"CONCENTRATING"
"usc0411",313847,"CONCENTRATING"
"usc0411",344125,NA
"usc0411",378588,"CONCENTRATING"
"usc0411",406044,"CONCENTRATING"
"usc0411",431117,"CONCENTRATING"
"usc0411",453439,"CONCENTRATING"
"usc0411",480265,"CONCENTRATING"
"usc0411",503821,"CONCENTRATING"
"usc0411",528514,"CONCENTRATING"
"usc0411",552437,NA
"usc0411",578175,"CONFUSED"
"usc0411",614017,"CONFUSED"
"usc0411",636451,"CONCENTRATING"
"usc0411",664539,"CONCENTRATING"
"usc0411",689339,"CONCENTRATING"
"usc0411",720458,NA
"usc0411",754377,"CONCENTRATING"
"usc0411",793569,"CONCENTRATING"
"usc0411",828586,"CONCENTRATING"
"usc0411",856816,"CONCENTRATING"
"usc0411",885686,"CONCENTRATING"
"usc0411",912415,NA
"usc0411",939265,"CONCENTRATING"
"usc0411",974374,"CONCENTRATING"
"usc0411",1006224,NA
"usc0411",1046143,"CONFUSED"
"usc0411",1085336,"CONCENTRATING"
"usc0411",1122013,NA
"usc0411",1152970,"CONCENTRATING"
"usc0411",1181723,"CONCENTRATING"
"usc0411",1212338,"CONCENTRATING"
"usc0411",1245823,"CONCENTRATING"
"usc0411",1301461,"CONCENTRATING"
"usc0411",1339780,"CONCENTRATING"
"usc0411",1369392,"CONCENTRATING"
"usc0411",1402392,"CONCENTRATING"
"usc0411",1435737,"CONFUSED"
"usc0411",1467267,"CONFUSED"
"usc0411",1498736,"CONCENTRATING"
"usc0411",1530787,"CONCENTRATING"
"usc0411",1574250,"CONCENTRATING"
"usc0411",1614298,"CONCENTRATING"
"usc0411",1639631,"CONCENTRATING"
"usc0411",1666841,"CONCENTRATING"
"usc0411",1708664,"CONCENTRATING"
"usc0411",1736219,"CONCENTRATING"
"usc0411",1777490,"CONFUSED"
"usc0411",1802698,"CONCENTRATING"
"usc0411",1828523,"CONCENTRATING"
"usc0411",1852141,"CONCENTRATING"
"usc0411",1877069,"CONCENTRATING"
"usc0411",1901416,NA
"usc0411",1925113,"CONCENTRATING"
"usc0411",1955008,"CONFUSED"
"usc0411",1986796,"CONCENTRATING"
"usc0411",2021842,"CONCENTRATING"
"usc0411",2048599,"CONCENTRATING"
"usc0411",2078641,"CONCENTRATING"
"usc0411",2101375,"CONCENTRATING"
"usc0411",2132530,"CONCENTRATING"
"usc0411",2154242,"CONCENTRATING"
"usc0411",2181996,NA
"usc0411",2208330,"CONCENTRATING"
"usc0411",2230693,"CONCENTRATING"
"usc0411",2256085,"CONCENTRATING"
"usc0411",2287898,NA
"usc0411",2333020,"CONCENTRATING"
"usc0411",2369648,"CONCENTRATING"
"usc0411",2401293,"CONCENTRATING"
"usc0411",2427700,NA
"usc0411",2455618,NA
"usc0411",2486077,"CONCENTRATING"
"usc0411",2531499,NA
"usc0411",2559228,"CONCENTRATING"
"usc0411",2587357,"CONCENTRATING"
"usc0411",2617299,NA
"usc0411",2668375,"CONFUSED"
"usc0411",2700250,"CONCENTRATING"
"usc0411",2726769,"CONFUSED"
"usc0411",2763433,"CONFUSED"
"usc0411",2795441,"CONCENTRATING"
"usc0411",2823179,NA
"usc0411",2851044,"CONCENTRATING"
"usc0411",2873104,"CONCENTRATING"
"usc0411",2901383,"CONCENTRATING"
"usc0411",2937818,"BORED"
"usc0411",2973148,"CONCENTRATING"
"usc0411",3006079,"CONCENTRATING"
"usc0411",3036756,"CONFUSED"
"usc0414",27436,"CONCENTRATING"
"usc0414",56737,"CONCENTRATING"
"usc0414",86149,"CONCENTRATING"
"usc0414",119150,"CONCENTRATING"
"usc0414",149809,"CONCENTRATING"
"usc0414",172089,"CONCENTRATING"
"usc0414",205849,"CONCENTRATING"
"usc0414",228153,"CONCENTRATING"
"usc0414",252758,"CONCENTRATING"
"usc0414",278748,"CONCENTRATING"
"usc0414",304494,"CONCENTRATING"
"usc0414",331735,"CONCENTRATING"
"usc0414",364563,"CONCENTRATING"
"usc0414",397221,"CONCENTRATING"
"usc0414",419193,"CONCENTRATING"
"usc0414",444298,"CONCENTRATING"
"usc0414",470997,"CONFUSED"
"usc0414",494977,NA
"usc0414",516332,"CONCENTRATING"
"usc0414",541924,NA
"usc0414",568021,NA
"usc0414",603534,NA
"usc0414",627588,"CONCENTRATING"
"usc0414",654085,"CONCENTRATING"
"usc0414",679309,NA
"usc0414",703512,"CONCENTRATING"
"usc0414",743841,"CONFUSED"
"usc0414",779062,"CONCENTRATING"
"usc0414",816409,"CONFUSED"
"usc0414",845536,"CONCENTRATING"
"usc0414",873751,NA
"usc0414",901102,"CONFUSED"
"usc0414",927935,"CONCENTRATING"
"usc0414",960255,NA
"usc0414",993064,"CONFUSED"
"usc0414",1028713,NA
"usc0414",1074509,"FRUSTRATED"
"usc0414",1107449,NA
"usc0414",1141794,"CONFUSED"
"usc0414",1170987,"CONCENTRATING"
"usc0414",1197424,"CONFUSED"
"usc0414",1229553,"CONCENTRATING"
"usc0414",1286393,"CONCENTRATING"
"usc0414",1326096,"CONCENTRATING"
"usc0414",1358323,"CONCENTRATING"
"usc0414",1389653,"CONCENTRATING"
"usc0414",1420475,NA
"usc0414",1454134,"CONCENTRATING"
"usc0414",1487447,"CONFUSED"
"usc0414",1520161,"CONFUSED"
"usc0414",1548065,"CONFUSED"
"usc0414",1602997,"CONCENTRATING"
"usc0414",1629778,"CONCENTRATING"
"usc0414",1656688,"CONCENTRATING"
"usc0414",1682953,"CONCENTRATING"
"usc0414",1724806,"CONCENTRATING"
"usc0414",1762057,NA
"usc0414",1793807,"CONFUSED"
"usc0414",1818180,"CONCENTRATING"
"usc0414",1842665,"CONCENTRATING"
"usc0414",1865732,"CONCENTRATING"
"usc0414",1889478,"CONCENTRATING"
"usc0414",1916646,"CONCENTRATING"
"usc0414",1940344,"CONCENTRATING"
"usc0414",1972276,"CONCENTRATING"
"usc0414",1999693,"CONCENTRATING"
"usc0414",2039009,"CONCENTRATING"
"usc0414",2066029,NA
"usc0414",2092893,"CONCENTRATING"
"usc0414",2121763,NA
"usc0414",2145601,"CONCENTRATING"
"usc0414",2167724,NA
"usc0414",2197409,"CONCENTRATING"
"usc0414",2223108,"CONFUSED"
"usc0414",2245408,NA
"usc0414",2269571,"CONCENTRATING"
"usc0414",2304127,"CONCENTRATING"
"usc0414",2358373,"CONCENTRATING"
"usc0414",2390196,"CONCENTRATING"
"usc0414",2415556,"CONCENTRATING"
"usc0414",2444309,"CONCENTRATING"
"usc0414",2469782,"CONCENTRATING"
"usc0414",2507558,"CONCENTRATING"
"usc0414",2546340,NA
"usc0414",2577103,"CONCENTRATING"
"usc0414",2603212,"CONCENTRATING"
"usc0414",2640392,"CONCENTRATING"
"usc0414",2690014,"CONCENTRATING"
"usc0414",2714512,NA
"usc0414",2746756,"CONCENTRATING"
"usc0414",2781659,NA
"usc0414",2809293,NA
"usc0414",2839004,NA
"usc0414",2863005,"CONCENTRATING"
"usc0414",2889216,"CONFUSED"
"usc0414",2923633,"CONFUSED"
"usc0414",2958710,"BORED"
"usc0414",2993534,"CONFUSED"
"usc0414",3024052,"BORED"
"usc0414",3052049,"CONCENTRATING"
